source1_entity_id	matched_entity_ids
S1-763772523	S2-110380209,S2-250807797,S2-813876107,S3-435093771
S1-76407771	S2-173964402,S2-756750484
S1-764078634	S2-323062057,S2-975141374,S3-705985778,S3-978550677
S1-764615961	S2-113005812,S2-716055678,S2-720980623,S3-66569762
S1-76488514	S2-991751425,S3-141519118,S3-354392863
S1-765437047	S2-837912902,S2-860325682,S3-144466833,S3-203202347,S3-389147116
S1-765781568	S2-186451456,S2-697928966,S3-358775950
S1-766271252	S2-265447536,S2-477763516,S2-545514382,S3-757285076
S1-767109221	S2-220187982,S2-880495050,S3-390927321,S3-397236550
S1-767717598	S3-640820610
S1-767778690	S2-647066651,S3-977218688
S1-767934955	S2-222939040,S3-788159926
S1-768411321	
S1-7687064	S2-820299812
S1-769639906	
S1-770161946	S2-971635250,S2-992063814,S3-632176219,S3-943473276
S1-770250742	S2-228640924,S3-174933208,S3-525491598,S3-749898288
S1-770934721	S2-595189365,S2-890880275,S2-911654370,S3-418036296,S3-550289740,S3-99560124
S1-771021108	S2-403135359,S2-885695811,S2-906733202,S3-184302399
S1-772169189	S2-857282397,S3-652299624
S1-772670078	S3-917424926
S1-773381534	S2-11013207,S2-64313391,S3-117649554,S3-451909866,S3-950025068
S1-773584905	S2-408413652,S2-745571252,S2-751238012,S2-845326660,S3-350595689,S3-477245674,S3-886320701
S1-773848875	S3-631379686
S1-77423700	S2-781481267,S3-35758754,S3-710950701
S1-7755378	S3-947966958
S1-775627331	S2-626899937,S2-775386616,S2-805144319,S3-203746245,S3-374625624,S3-795070600,S3-873529361,S3-901961809
S1-775698178	S2-384163983,S3-364034303,S3-670766640,S3-770448253,S3-913433211,S3-927568005
S1-777430857	S2-816737149,S2-901459477,S3-306960020
S1-777537816	S2-617609645,S2-948169090
S1-778208730	S3-145905979
S1-77930833	S2-473024824,S2-582293800,S3-948067460
S1-7795629	S2-712727869,S3-788611160
S1-781052836	S2-446720786
S1-781243951	S2-232409690,S2-540471779,S2-990641424,S3-187820469,S3-27373325,S3-375305282
S1-781568078	S2-974728408,S3-39172727
S1-782223818	S2-337763773,S2-531635575,S2-88705479,S3-494439965
S1-782527730	S2-511887996,S3-628888339
S1-78332309	S3-308546345,S3-82735233
S1-783453713	S2-838151638,S2-876017044,S3-248437729,S3-771806661,S3-874488794,S3-999695260
S1-783739729	S2-464804123,S3-226087701,S3-652150620
S1-784456857	S2-259732502,S2-472236045,S2-568307061,S2-58452537,S3-930287733
S1-784647301	S2-564880122,S3-225749488,S3-960059976
S1-785045662	S2-674367397,S3-22848829,S3-472701425
S1-785596927	S2-945178830,S3-62864409
S1-786394724	S2-787416921,S2-877902932,S3-513058449,S3-859831933
S1-78695800	S2-292621134,S2-387440331,S2-487737170,S2-665509151,S2-985658875,S3-342749544,S3-49493329,S3-683325170
S1-787009435	S2-613271094,S3-106697507,S3-850950911
S1-787043095	
S1-787660300	S2-310356008,S3-547914079
S1-788649810	S3-367448309,S3-743657548
S1-790554478	S2-578460655,S3-33600669
S1-790598760	S2-749113346,S2-984236088,S3-237380605,S3-47043354
S1-790709500	S2-300723564,S3-304996557,S3-629341955
S1-791552758	S2-766688753,S3-494065029,S3-792525822
S1-792174639	S2-222551370,S2-779821012,S2-800318557,S3-379199445
S1-792595283	S2-601422672,S2-681136687,S2-887338722,S3-937229692
S1-79401451	
S1-794408745	S2-505610867,S3-184929132
S1-794892609	S2-327712154,S3-519682294
S1-795093736	S2-114456936,S2-445783914,S2-6573103,S3-326775102,S3-72033713
S1-795935340	S2-440075730,S3-308029084
S1-795991165	S2-209864239,S2-580982513,S3-201453727,S3-581739516,S3-748036230
S1-79664859	
S1-797453242	S2-542190910,S2-814147029,S3-276412206,S3-40377827,S3-865263494
S1-797670302	S2-830123340,S3-411802960
S1-797774363	S2-926429720,S3-448058807,S3-498786677,S3-658823400
S1-798239355	S2-446782870,S2-537653321,S2-67972608,S2-987701140,S3-749807736,S3-809890138
S1-79888590	S2-59134003,S2-763405384,S3-128359909,S3-818146704
S1-7990969	S2-191076214,S2-92516006,S3-597652391
S1-800159218	S2-112494848,S2-239575076,S2-27900343,S2-500176746,S2-812573948,S3-107527711,S3-805836706,S3-902354300
S1-800296221	S2-80995206
S1-800309662	
S1-800605008	S2-285802834,S2-361319784,S2-969160127,S2-995077398,S3-564637916
S1-800821370	S2-310000388,S2-607317860,S3-241837576,S3-295767466,S3-625094148
S1-802897856	S3-216445363,S3-644154282
S1-803160097	S2-734685354,S3-557276971
S1-803234630	S2-255752327,S2-381413488,S3-138924068,S3-145726989,S3-173338721
S1-804549498	S2-32171806,S2-356269443,S2-72217927,S3-901553928
S1-805319803	S2-533735008,S2-780112789,S3-667879692
S1-805364335	S3-387058459,S3-65625972
S1-805836305	S2-542897851,S3-30690011
S1-806917641	S2-651807482,S2-695597592,S2-719617192,S2-954380100,S3-851285303
S1-80713863	S3-566177497,S3-850279507,S3-854095528
S1-807344474	S2-221455779,S3-248063663,S3-364000673
S1-808229884	S2-240844966,S2-393731467,S2-424936061,S3-47514686,S3-955342617,S3-973629095
S1-808275647	S2-565660386,S2-900529386,S3-122418398,S3-195658091
S1-80857089	S2-246746967,S2-702232794,S2-871163957,S2-92514715,S3-739926832
S1-809547502	S2-362467129,S3-116050701
S1-809692747	S2-675218644,S3-714118700
S1-81062747	S2-130817136,S2-457783695,S2-820453067,S3-304529006,S3-979729878
S1-810734839	S2-119011500,S3-867569716
S1-812149828	S2-550806779,S3-445489875
S1-812739621	S2-77460929,S3-221106393,S3-225971819,S3-716500687
S1-813025320	S2-256587572,S3-721419505
S1-813298272	S3-308721878,S3-502232847
S1-814226008	S2-780551598,S3-261469038
S1-814575407	S2-67075403,S2-905840056
S1-815066650	S2-517592199,S2-611812996,S2-886394742,S3-343969472,S3-964531136
S1-815898151	S2-306961037,S2-686332893,S3-19276774,S3-197693184,S3-684204288
S1-816316892	S2-904521802,S2-992933604,S3-72014339,S3-995912779
S1-816561056	S2-94507149,S3-59903581,S3-760782159
S1-816688728	S2-484649649,S2-788806964,S3-321386036,S3-531088507
S1-816956009	S2-406326978,S2-522745028,S2-540873200,S2-765459611
S1-817242922	S2-449152937,S2-862427307,S2-9285309,S3-160371430
S1-817719990	S2-175693057,S3-488367808,S3-753408260,S3-793390868,S3-828834760,S3-953260443
S1-818145887	S3-259458298,S3-782697972
S1-818654914	S2-994700759,S3-31454136,S3-405614190,S3-448626983,S3-571886954,S3-802002715
S1-81883135	S3-429219080,S3-835041535
S1-818888308	S2-341756870,S2-552247873,S2-721486333
S1-818895480	S2-535680815,S2-664212018,S3-348193773
S1-81939319	S2-476314288,S2-709621673,S3-174201337,S3-217062983,S3-358393632
S1-820932784	S3-788075538,S3-820340289
S1-82116945	S2-24170980,S2-318999135,S3-80610829
S1-821305941	S2-242367827,S2-247621649,S2-899146711,S3-129229237,S3-288507763,S3-842747004,S3-877794307
S1-821642372	
S1-82205110	
S1-822783100	
S1-823110939	S2-765865668,S2-92305783,S3-568802827
S1-823661520	S2-775764652,S3-52340871,S3-894153542
S1-823741381	S2-872158575,S3-559310547,S3-741560270
S1-8238245	S2-116822476,S2-933200550,S3-64053308,S3-91870737,S3-946514240
S1-823862117	S2-191289880,S2-323253468
S1-82389662	S2-123047957,S2-286131180,S2-950629059,S3-746494338,S3-892029670
S1-826200967	S2-20470221,S2-665217025,S2-780629372,S2-794869650,S3-506268222,S3-620359458,S3-666582016,S3-688129072
S1-826388298	S2-310783928,S3-205496947,S3-479148340,S3-717109974
S1-826478405	S2-24139056,S2-997421999,S3-33276790
S1-826651539	S2-103118169,S2-988650184,S3-25120832
S1-827088167	S2-41973808,S2-423063025,S2-477219771,S2-626107575,S2-829513036,S3-535386585,S3-871383455
S1-827098784	S2-113408357,S2-65492481,S2-991922347,S3-310041098,S3-355883010,S3-712743629
S1-827502630	S2-17259492,S2-652594539,S2-714881280,S3-497838985,S3-758026588
S1-828079965	S2-795718523,S3-81674900,S3-916675797,S3-946557574
S1-829039542	S2-289586366,S2-402209766,S3-668475997
S1-830092236	S2-46837655
S1-83064494	S2-361542842,S2-781315887,S3-189701219,S3-427277276,S3-565360125
S1-8306734	S2-252854639,S2-638342275,S2-827905395,S2-846627970,S3-510459934,S3-890883648
S1-83082021	
S1-830936632	S2-515448126,S2-51587152,S2-516094079,S2-838660067,S3-637275758
S1-830961276	S3-46139536,S3-844674487,S3-870551410
S1-831317803	S2-400541070,S3-185571094,S3-290600317,S3-317171049
S1-831395242	S3-291995734,S3-459906065,S3-797035951
S1-831495650	S2-124803073,S2-837323264,S3-106546450,S3-70924308
S1-832013713	S2-914108276,S3-427175280
S1-832065280	S2-642067281
S1-832561379	S2-784886270,S3-491102275
S1-832639493	S2-556250683,S3-67246076,S3-683084359,S3-817901827,S3-859129736
S1-833471791	S2-108101125,S2-302972563,S2-495534871,S3-331535922
S1-834741452	S3-268467736,S3-551333270,S3-930520511
S1-83476125	
S1-834780226	S2-601770461,S2-764510207,S3-5509759,S3-64723044
S1-834925961	
S1-834942894	S2-15227390,S2-540437081,S3-100336102,S3-14024693
S1-834947894	S2-581734948,S3-556669887,S3-863145417
S1-835052872	S2-341407392,S3-781848489
S1-837003798	S2-401988723,S3-267346840,S3-350923006,S3-392734367,S3-505888413
S1-837622579	S2-568820208
S1-83774131	S2-571846963,S2-861978805,S3-153504879,S3-204400858,S3-630557090,S3-637927097
S1-83777871	S3-159448497
S1-83794087	
S1-837967059	S2-16238459,S2-385282626,S3-240353148
S1-838062183	S2-356961212,S2-638340656,S3-201498914,S3-500867555,S3-578107881
S1-838284294	S2-471831700,S2-889695914,S3-804909009,S3-831819716
S1-839680533	S2-267062728,S2-752175640,S2-794999316,S3-723503170,S3-892087197,S3-959662523,S3-998317620
S1-839772416	S2-387929232,S2-629290325
S1-840622359	S2-647510560,S3-365725852
S1-84085837	S2-301135916,S2-949424175,S3-331920758,S3-639474925
S1-840985760	S2-122356299,S2-969072732,S3-256347452
S1-841516809	S2-785819744,S2-980144213,S3-595165259,S3-665392097,S3-713973839
S1-842019434	S3-151921058
S1-842996937	S2-614593857,S3-539631228,S3-703393271
S1-843060396	S2-217460011,S2-885048741,S3-17535415,S3-439863844
S1-843400203	S2-159429581,S2-265735629,S2-586185516,S2-589599657,S3-162104419,S3-227768476,S3-233432275
S1-845032589	S2-669839167,S2-829006473,S3-100878087,S3-38216207,S3-598915442
S1-845192796	S2-257424822,S2-288282844,S3-213224564
S1-84540973	S2-167124257,S3-185929397,S3-636020631
S1-845429639	S2-203239164,S2-75830124,S3-420758671,S3-612683285,S3-873072638
S1-84668021	S2-706975881
S1-847347269	S2-257762746,S2-681334894,S2-869028410,S3-107576086,S3-227455433,S3-535116618
S1-847371811	S3-670755460
S1-847561990	S2-588521089,S2-932067457,S3-244698028
S1-848269777	
S1-848842697	S2-33359378,S2-434447499,S2-509566005,S2-529740450,S3-226978648
S1-849268824	S2-327046770,S2-4447119,S3-761577436,S3-952308592
S1-850001537	S2-932013152,S3-770128573
S1-850072297	S2-856286780,S2-868118809,S3-99159354
S1-8500817	S2-898305359,S3-554915738
S1-850861740	S2-111619759,S2-298370549,S3-610094117
S1-851329440	
S1-851691629	S2-252776654
S1-851830957	S2-319947169,S3-451554193
S1-852472888	S2-173237192,S2-184131384,S3-912064564
S1-8527176	S2-275328984,S2-409872551,S3-333081451,S3-370338836
S1-853515629	S2-650648581,S2-767290837,S2-978877003,S3-300634460,S3-960692911
S1-853519891	S2-214035823,S2-265965115,S3-112834985,S3-524991145,S3-601446770
S1-85373261	S2-716994537,S3-244016116
S1-853829630	S2-192165102,S2-199320615,S2-548450721,S3-578200430
S1-854477765	S2-35929414,S2-437862720,S2-964338873,S3-978477103
S1-855081775	S2-127606860,S2-472981589,S3-268441596
S1-855083113	S2-27777291,S3-583450090,S3-884893474
S1-855978833	S2-106931764,S2-891800500,S3-847630073,S3-86308341
S1-856455595	S2-550959858,S2-696688624,S3-507243341,S3-790898954
S1-856630745	S2-901784462,S3-196354912
S1-856718197	S2-755796077,S3-559371677
S1-858824786	S2-328961456,S3-992829863
S1-858859994	
S1-859166527	
S1-859649679	
S1-859668704	S2-152357180,S2-697259414,S3-262602574,S3-334419688,S3-675137398
S1-859722659	S2-765466919,S3-3352136,S3-56208321
S1-859846452	S2-127544002,S2-547367536,S3-212154961,S3-843000731,S3-943746989
S1-860418255	S2-35748681,S3-121672349,S3-827718285,S3-99625301
S1-861282833	S3-160404452
S1-861576161	S2-944156805,S3-246850229
S1-862207745	S2-311945840,S2-978874918,S3-707667451,S3-756465809
S1-862544798	S2-719018003,S2-969729500,S3-763472731
S1-86324425	S2-191882198,S2-629766578,S3-344010557,S3-362590299
S1-863545348	S3-318186337,S3-622518064,S3-766952081,S3-859986038
S1-864589867	S2-827245147,S3-843174354,S3-995055512
S1-864647663	S2-379978777,S2-46770951,S3-969592937
S1-865224448	
S1-866535168	S2-42940981,S2-430656091,S2-529960163,S2-873050862,S3-111944346,S3-268029695,S3-285277619,S3-411048873,S3-520024853
S1-866741616	S3-673388311,S3-698900542
S1-866931507	S2-21118924,S2-858873056,S2-965956437,S3-19981194,S3-556497457
S1-867117724	S2-99777232
S1-867448629	S2-863310489,S2-920049526,S3-454709253,S3-955887022
S1-867942611	S2-373316191,S3-344838458
S1-868100106	S2-657334748,S3-3874562,S3-448297810,S3-965536673
S1-868506443	S3-968866291
S1-868646077	S3-328476843,S3-734665741
S1-869065324	S3-465337232,S3-798950669
S1-869237183	
S1-869738580	S2-847593568,S3-599096510
S1-871494022	S3-438694955
S1-871673952	S2-679908523,S3-284203807,S3-43066149,S3-837528203,S3-967902482
S1-87173790	S2-165988572,S2-308006652,S3-870839738,S3-95256272
S1-871785372	S3-196362105
S1-871807855	S2-207858209,S2-588756161,S2-798887999,S3-777606143
S1-872554774	
S1-873094276	S2-472022729,S3-278082354,S3-550838623,S3-921416794
S1-873511659	S2-477487380,S3-243675862,S3-332455462
S1-87390816	S2-589324696,S2-593488595
S1-873926976	S2-960592960
S1-875534396	S2-798803948,S2-92810559,S2-937534568,S3-438288155
S1-875565655	S2-889209938,S3-364775125
S1-875720980	S3-14677587,S3-872260568
S1-876109868	S2-956809272,S3-379604192,S3-431994956,S3-585391791,S3-671202939
S1-87628771	S2-372205006,S3-400646386,S3-726524647,S3-76069732,S3-903982491
S1-876437615	S2-175761697
S1-876574046	S2-329348433,S3-154543932,S3-62367111,S3-79219138,S3-895056460
S1-876696484	S2-704343300,S2-844635009,S3-588854852
S1-876916368	S2-994168459
S1-878130687	S2-637254325,S3-532356298,S3-806999463,S3-812407221
S1-878167273	S2-346093297,S3-734063455
S1-879250372	S2-386904121,S2-729936126,S3-569177896,S3-999470553
S1-879398626	
S1-879905986	S2-277682679,S3-104760255
S1-880384829	S3-322748497
S1-880799200	S2-984365034,S3-698335604,S3-725549901,S3-900962902
S1-881297493	S2-695221431,S3-25622146
S1-88135025	S2-624276738,S2-876895680,S3-624980795
S1-882101556	S2-622037087,S3-567740010
S1-88292349	S2-380546820,S3-737177438
S1-883293945	S2-323321366,S2-798039672,S3-163271648,S3-950633779
S1-883597351	S2-535516422,S3-156075203
S1-883825532	S2-685074324
S1-884351482	S2-393692597,S2-405969718,S3-130229744,S3-894358799
S1-884353852	
S1-884571086	S3-630291161
S1-885218109	S2-869611388,S3-461156703
S1-8863988	
S1-886402840	S2-120940294,S2-265180888,S3-740807482
S1-88733691	S2-189220179,S2-482734790,S2-640099883,S3-327074253,S3-853400955
S1-887644675	S2-325484754,S2-831089312,S3-33904695,S3-920866762
S1-888822084	S3-668340912
S1-888854475	S3-355864657
S1-888885558	S2-667732258,S3-565159528
S1-888954397	S2-536627911,S3-144059120,S3-33288546,S3-660601082,S3-69502156
S1-889372471	S2-349484706
S1-889906081	S2-921134635,S3-241619891,S3-524738634,S3-624521377
S1-892125228	
S1-892165235	S2-243593122,S2-877081512,S3-239777494,S3-845431800
S1-892371126	S2-608020904,S2-649758043,S3-510135490,S3-72946617
S1-892536103	S2-399491312,S2-753382625,S2-764266501,S3-85657157
S1-892739871	S2-487802918,S3-362197035,S3-521282332
S1-892825590	S2-61135437,S2-865687114,S3-327495232,S3-576052506,S3-864781679,S3-874597414
S1-892952625	S2-249655095,S2-314971829,S2-494615324,S3-272930521,S3-860164513
S1-893145159	
S1-893763030	
S1-893975055	S2-593658621,S3-223304619,S3-614873326
S1-894634638	
S1-894876716	
S1-895343683	S2-513844918,S3-603185154,S3-791183526
S1-895634910	S2-368414199,S2-673246505,S3-420484057,S3-871044557,S3-904681218
S1-896642956	S3-241310057,S3-984625255
S1-896761193	S2-550269963,S2-797909982,S3-488235568,S3-602231133,S3-682084503
S1-897525219	S2-404519006,S3-437368292,S3-764897869
S1-898352747	
S1-898643049	S3-531329566,S3-664225489,S3-790245477
S1-899883051	S2-827184953,S3-388460873,S3-831772950,S3-848419959
S1-900606615	S2-574130508,S3-273299942,S3-620944823
S1-901543580	
S1-901803397	S3-611882394,S3-836939696
S1-902066796	S3-210876806,S3-233741122,S3-773063197
S1-902235484	S3-869393546
S1-902419943	S2-743633240,S3-335902169
S1-902926281	S2-155816868,S3-590705581,S3-640678011,S3-752680533
S1-903032207	S2-946535382,S3-693224185,S3-770674450
S1-904029408	S2-734366590,S2-995636704,S3-155036705
S1-904229556	
S1-905407945	S3-279537626,S3-344254693,S3-710469907,S3-827044353
S1-905555975	S2-461108303,S3-481828947,S3-640783529,S3-869851194
S1-905638422	S3-249046475
S1-906375395	S2-420712846,S2-587815076,S2-862494905,S3-764092197
S1-906731367	S2-799207189,S3-517069008
S1-907019093	S2-157063285,S2-363754252,S2-852635501,S3-224403350,S3-807921070,S3-98518036
S1-907037029	S2-252398875,S3-478255843,S3-690554952
S1-908507613	S2-672009184,S3-583496868,S3-647190469,S3-650760152
S1-90885949	S2-321843644,S2-762685445
S1-909130738	S3-317341762,S3-964283756
S1-909516549	S2-471839996,S3-327820451,S3-844841826
S1-909639546	S2-182636944,S2-579764731,S3-106602102
S1-910471360	S2-313459703,S3-210521493
S1-91047279	S2-405687652,S3-315013350,S3-542918814,S3-620348343
S1-910874860	S2-463870968,S2-90313512,S3-227667325
S1-91088738	S2-427214847,S2-82303387,S3-165279050,S3-343897738,S3-908498958,S3-970146333
S1-911146384	S2-162690815,S2-427585017,S3-119672792
S1-911379179	S2-423795873,S2-896633485,S3-280357703,S3-544675307
S1-912716593	S2-972219348
S1-913148796	S2-182940815,S2-269927813,S2-534493353,S3-206514135,S3-757376187
S1-913304074	S2-786160808
S1-91364163	S2-124337013,S2-125096928,S3-303486131,S3-421864164,S3-897850762
S1-914085585	S2-425382331,S2-534180054,S3-225624228
S1-914199557	S2-185023182,S2-783046182,S2-836441382,S2-907548123
S1-914355031	S2-632055489,S2-678673237,S3-423505688
S1-915122603	S2-972812415,S3-505219346
S1-916255139	S2-963677106,S3-271364806,S3-363079881,S3-616449740,S3-79271326
S1-916388791	S2-750862096,S2-797422060,S3-687488515
S1-916570710	S2-447250802,S3-486970198
S1-917021063	S2-598351099,S3-405669747
S1-917282654	S2-210406803,S2-345306249,S2-384507772,S3-337984670
S1-917985531	S2-133092612,S2-436129079,S2-576976518,S3-254754506
S1-918244351	S2-167635918,S3-487788545,S3-813492598
S1-918713810	S2-561824231,S2-736137170,S2-83057284
S1-918990522	S3-37447706
S1-919189135	S2-827571479
S1-919839639	S3-338884894
S1-919856265	S2-510314780,S3-300099091,S3-622551073
S1-919983443	S2-472995068,S3-714006904
S1-920135371	S2-891782499,S3-352375232
S1-92032536	S3-553764693,S3-754012829
S1-921012687	S2-987905660,S3-17430646,S3-909371636
S1-92130743	S2-411417912,S2-516008025,S3-718082616
S1-921736544	S2-788927192,S3-538579600,S3-690478431
S1-922338872	S2-170431009,S2-345858324,S2-540878133,S3-256110268,S3-893962445
S1-922364403	S2-881880651,S3-137608904
S1-922633311	S3-336207577
S1-922818424	S3-350335073,S3-555752395
S1-92317531	S2-496388812,S3-164542340,S3-485026911
S1-923713242	S2-297329983
S1-923804570	S3-21767816
S1-924186203	S2-628402411,S3-821255799
S1-924565256	S3-118953297,S3-204414221
S1-92471824	S3-847383042
S1-925278180	S2-322021773,S3-665443449
S1-925425921	S2-85909696,S3-476583742,S3-486666662,S3-498486114
S1-925462414	S2-238013220,S2-480881475,S2-567979599,S3-165538863,S3-41358763
S1-925965461	S2-277929237,S2-910394682,S3-159354191,S3-736063202
S1-926139809	S2-636634879,S3-254355636,S3-53135046,S3-53888759,S3-658399366
S1-926272031	S2-947658907,S3-375194263,S3-496875213
S1-926298718	
S1-927827174	S2-996246244,S3-437083608
S1-927854073	S2-144083048,S2-424536463,S3-66999576,S3-739581430,S3-852279613
S1-928295555	S2-25245791,S3-945206696
S1-928317799	S2-859724756,S3-93994323
S1-928345802	S2-529671730,S3-454978830
S1-929052214	S2-788562490
S1-929283013	S2-653148123,S2-739037070,S2-928381431,S3-728252651,S3-892191023,S3-942463421
S1-929568209	S2-702878940,S3-569747762,S3-717785260,S3-949414933
S1-931092787	S2-628975613,S2-633134048,S2-939351939,S3-271486528,S3-666713916,S3-689200159,S3-801696062
S1-932395166	S2-269502002,S2-886053194,S3-557105760
S1-932906903	S2-822437209
S1-933385161	S2-129629524,S3-209897139,S3-561883702,S3-717474322
S1-934003476	S2-468966787,S2-852821507,S3-894103431
S1-934221379	S2-148799760,S2-917424029,S3-790446776,S3-927031941
S1-934289364	S2-46384882,S3-146232206,S3-664293247,S3-709787268
S1-934419199	S2-308200624,S3-325481771,S3-980577317
S1-934676676	S2-752573027
S1-936206114	S2-923572803,S3-319828793,S3-647641997
S1-937056972	S2-441230802,S3-741602858,S3-758937064
S1-937144200	S2-507739840,S3-224871647,S3-555349224,S3-632603288,S3-793573995
S1-937622335	S2-165253318,S3-319850233,S3-46152706,S3-570152494,S3-589670534
S1-937889575	S2-108012694,S3-440743063
S1-937935548	S2-804774274,S2-908401810,S2-998792549,S3-644432843
S1-938036749	S2-758506900,S2-924916579,S2-974211708,S3-535515588,S3-594911380,S3-636062016
S1-938310421	S2-582019019,S2-659831458,S3-383317629,S3-808696517
S1-938848060	S2-8505349,S3-17592229,S3-196600168
S1-939161426	S2-729123581,S2-816538792,S3-464651806
S1-940169277	S2-670416036,S2-765562924,S3-796149383
S1-94102570	S3-336752847,S3-641618235
S1-941108817	S2-148325253,S2-455871992,S2-524514857,S3-130183293,S3-962950016
S1-941261133	S2-83203538,S3-192129105,S3-738953043
S1-942387320	S2-175424779,S3-32175340
S1-942429133	S2-551756689,S2-925465226,S3-447457706
S1-942747562	S2-588628346,S3-821666556
S1-945037506	S2-861259394,S3-163000717
S1-945222342	S2-275865166,S3-832716089
S1-946082930	
S1-946539058	S2-59056176,S3-203437607,S3-87711914
S1-948823606	S2-224764133,S2-945507265,S3-810923827
S1-949954287	S2-409737431,S3-293140633,S3-827112403
S1-950123559	S2-916233527,S3-365553567,S3-848756565
S1-951000927	S3-693607559
S1-951747887	S2-324720290,S2-348388775,S2-848710658,S3-258812840,S3-276112407,S3-441545438
S1-953030810	S3-199364797,S3-87267916
S1-953057476	
S1-954250720	S3-862280420
S1-954373687	S2-105498402,S2-476444971,S2-716580700,S3-160213595
S1-954375720	S2-994175302,S2-99541557,S3-428739209
S1-954668731	S2-50585731,S3-108973637,S3-387240018,S3-955802599
S1-955062430	S2-403790821,S2-780693332,S3-740863915,S3-767137379,S3-80088657
S1-95543409	S2-351090047,S2-380799288,S2-565850874,S3-19178443,S3-237437601,S3-395617793,S3-797578890
S1-955818883	S3-740552351
S1-955872641	S2-800698372,S3-221733442,S3-511116961,S3-617305400
S1-955906277	S2-962675020
S1-955930074	S2-110354360,S2-459019497,S3-795704024
S1-956068321	S2-490232316,S3-391936800
S1-957090117	S2-34158427,S2-700744711,S2-885776304
S1-957158811	S2-566681897,S2-771638913,S3-307439437,S3-70290262
S1-95717030	S2-468515505,S2-731174750,S3-172553998,S3-54606812,S3-911986310
S1-957178365	S3-737161007
S1-95744127	S2-656541052,S2-727073536,S3-179312137,S3-379039764
S1-959673805	S2-260843358,S2-965431294,S3-899579526
S1-9606988	S2-681517374,S3-667075096
S1-960734439	S2-525276006,S3-819507993
S1-9608330	S2-90756598,S3-210738440,S3-22042647,S3-415654806,S3-488308866,S3-708737355
S1-961185762	S3-591126416,S3-943595684
S1-961476892	S2-251227143,S3-223626921,S3-239888745
S1-961613339	S2-539580906,S2-967935805
S1-961872077	S2-194136170,S3-397127007
S1-963806091	S2-256665617,S2-954337375,S3-269724900,S3-701236927,S3-77344761,S3-880176651
S1-963830237	S2-839103263,S2-990071287
S1-963966855	S2-102591665,S2-515944275,S3-164195993,S3-439655698
S1-965176328	S2-199178509,S2-295297101,S2-71538558,S2-874687416,S3-288784114,S3-856791732
S1-965347336	S2-948261120,S3-25309804
S1-966215927	S3-623323945,S3-684351212
S1-966445008	S2-374389259,S2-851083683,S3-349416726,S3-383011828
S1-967005198	
S1-967422662	S2-308466731,S2-859431027,S3-475142844,S3-580237175
S1-967691965	S2-54860080,S2-718965433,S3-631051227
S1-968139069	S2-189429254,S2-651179410,S2-809924899,S3-163295180
S1-968250858	S2-629904139,S3-118428975
S1-968648060	S2-50652117,S2-958760623,S3-966594380
S1-968717744	S2-460132327,S3-753439658
S1-969205212	S2-832986512,S3-457954541,S3-759537904
S1-96995290	
S1-970068818	S2-463124469,S2-731725338,S2-942213304
S1-970422184	S2-66575447
S1-970453713	S2-289957260,S2-352442919
S1-9714409	S2-511225778,S3-429083938
S1-973321119	S2-518845417,S2-834768698,S2-985938181
S1-973528386	S2-558561258,S3-21420078,S3-592918185,S3-691724632
S1-974299687	S2-298981377,S3-87508540
S1-974835997	S2-827160085,S3-759296283,S3-99323614
S1-975179669	S2-124307583,S3-515309592,S3-882452288
S1-97540739	S2-368525598,S2-516339815,S2-791392248,S3-373736395,S3-728964461,S3-776493699,S3-872864359
S1-975591226	S2-158002157,S3-97766671
S1-975720283	S2-184501968,S2-386901125,S2-550191754,S3-82476031,S3-890872566
S1-97620237	S2-706501526,S3-184398251,S3-741236030
S1-976470456	
S1-976485117	S2-742581448,S3-158047009
S1-977157917	S2-538173441,S3-16941816,S3-731084170
S1-977387084	S2-575824230,S3-369837293
S1-979238596	S2-300637225,S3-140872978,S3-329916375,S3-355556292
S1-980390394	S2-164663582,S3-768457140
S1-980481856	S2-491411370
S1-980735457	S2-653381250,S2-900726278,S3-622299786,S3-646874151
S1-980995247	S2-890423339,S3-585988567,S3-982983308
S1-981169983	S2-281622473,S2-738191089,S2-898220638,S3-600193280,S3-767893336
S1-981830962	S2-659652431,S3-591075568
S1-982572058	
S1-982974585	S2-4505397,S3-250741188,S3-446083997
S1-983540069	S2-859028958,S3-18925596
S1-983772416	S2-182290690,S2-468646095,S3-252766152,S3-439646174
S1-984007173	S2-779091406,S3-895724118
S1-984392458	S3-783561352
S1-98446575	S2-693470844,S3-32676252,S3-960449811
S1-984826563	S2-628380124,S2-677967521,S2-890797609,S2-987126777,S3-189881364,S3-667428657
S1-985062460	S2-219462227,S2-616271439,S3-945648317
S1-985215050	S2-423100583,S2-703652671,S3-629758530,S3-810019876,S3-824060413
S1-985273457	S2-643525268,S2-668421473,S3-541121020,S3-916475341
S1-986170634	S2-321371758,S2-417580915,S3-152321780,S3-183920730,S3-222511251
S1-986652030	S2-645207621,S3-280796970,S3-613090743,S3-63330577
S1-987449355	S2-203741840,S3-576584804,S3-90779192
S1-987626724	S2-655843528,S2-798193777,S3-328884435,S3-359130107,S3-571179074
S1-987633901	S2-269075136,S3-520331981,S3-530317684
S1-989674677	S2-647896201,S3-237514909,S3-269311248,S3-593180011
S1-990429087	S2-554668807,S2-788226517,S3-909783877
S1-991169977	S2-904613496,S3-250631378,S3-75050865
