source1_entity_id	matched_entity_ids
S1-851397969	S2-504635131,S3-253765022,S3-328888525,S3-544035785,S3-986124525
S1-8514233	S2-229563669,S3-230643800,S3-600419807,S3-977148463
S1-85167625	S2-849317317,S2-992462684,S3-543034434
S1-851722840	S2-695424773,S3-689425204,S3-836578169,S3-889020886
S1-851745951	
S1-851804680	
S1-85187254	S2-824184411,S3-247600505
S1-8519776	S2-208595044,S3-265652941,S3-500030645,S3-907372210
S1-85200279	S2-574266109,S2-752805537
S1-852066288	S2-156070678,S3-207134025
S1-852089267	S3-771099481,S3-977557593
S1-852106826	S3-439278923,S3-472708947
S1-85216431	S2-506859741,S2-961851418,S3-596110134,S3-887744421,S3-950671359
S1-852169048	S2-71326408,S2-983968685,S3-864245042,S3-958260717
S1-852277185	S3-192740506
S1-852488065	S2-336108554,S3-256551280
S1-852490093	S2-845253716
S1-852646447	S2-787185106,S2-796843000,S3-30009411,S3-403518404,S3-763209721
S1-85276220	S2-542098330,S2-57140441
S1-852833958	
S1-852869281	S3-558560367,S3-884118886,S3-910137365
S1-852879337	
S1-853098506	S2-761319764,S3-534139145,S3-738649842
S1-853197193	S2-789685786
S1-853316693	S2-571647827,S2-684588404,S3-458287900,S3-601418459
S1-853515629	S2-650648581,S2-767290837,S2-978877003,S3-300634460,S3-960692911
S1-853519891	S2-214035823,S2-265965115,S3-112834985,S3-524991145,S3-601446770
S1-853543783	S2-920748531,S3-67889751
S1-853777830	S2-163418333,S2-686518506,S3-503520212,S3-723048305
S1-853794144	S2-88699201,S2-971142813,S3-451639141
S1-853833872	S3-665595431
S1-853835757	S2-312784332,S3-594616540
S1-853863544	S2-358827161,S2-490126710,S2-820728042
S1-853921589	S2-276983988,S2-590160883,S2-697855976,S3-155634428,S3-540007039
S1-854007776	S2-336375732,S2-469483911,S2-820495315,S3-709068161,S3-742891298,S3-801601257
S1-854011861	S2-986654414,S3-117519868,S3-617648525
S1-854014049	S2-151783748,S2-528742512,S3-128961575,S3-378805328
S1-854034391	S2-419105835,S3-189283543,S3-772813583
S1-854036212	S2-457526483,S2-734604884,S3-244231811,S3-575194231,S3-855106699
S1-854063113	S2-314605924,S2-389613812,S2-638364090,S3-274133370
S1-854481954	S2-101957466,S2-413072201,S2-753901973,S3-433072620
S1-854507166	S2-614649644,S3-4924576,S3-531604164,S3-740023423
S1-854553877	S3-538373374
S1-854562992	S2-939493676,S3-864207766
S1-854613949	S2-486363918,S2-776541683,S3-441502352,S3-55560738
S1-854631362	S3-333772893,S3-47832056,S3-624457416
S1-85468880	S3-150940023,S3-218661316,S3-411462605
S1-854816513	S2-11513345,S2-351715470,S3-185857462
S1-854987450	S2-315877680,S2-660411550,S3-627101712,S3-673829699
S1-855081775	S2-127606860,S2-472981589,S3-268441596
S1-855166293	S2-230436100,S2-360118018,S3-161530961,S3-794927205,S3-927368494
S1-855332693	S2-34576194,S2-862015696,S3-197717948,S3-950240164
S1-855349972	S2-648454478,S2-727458132,S3-265116498,S3-714666250
S1-85545078	S2-38515503,S2-517547305,S3-976207174
S1-855452330	S3-127726169,S3-135993543
S1-855457860	S2-530637241,S2-625168901,S3-438642024,S3-538537038
S1-855590462	S3-147091202
S1-855598915	S2-979285606,S3-692645284,S3-841162600,S3-882507923
S1-855613011	S2-365855339,S3-409564388,S3-478292586,S3-480024338
S1-855737446	S2-140595975,S3-658420905
S1-855741393	S2-153085082,S2-371659763,S2-849582770,S3-261200898,S3-472638371,S3-733044467
S1-855759065	S2-858522316,S3-747242590
S1-855777661	S2-35327393,S2-470912673,S2-519718887,S2-836198144,S3-979956009,S3-994585491
S1-855856028	S2-716545858,S3-513833369,S3-73183759,S3-811995301
S1-855908242	S2-42272690,S2-718797016,S3-810676198
S1-855919312	
S1-855978436	S2-643745838,S2-825286806,S3-36455327
S1-856009103	S2-591408807,S3-134995160
S1-85612049	S2-364207071,S2-491447112,S2-952373823,S3-652844955,S3-969351383
S1-856256130	
S1-856355597	S2-208334024,S2-77189673,S2-880276174,S2-926254283,S3-472930036,S3-965089445
S1-856530191	S2-177420814,S2-312620105,S3-422940431,S3-775165583
S1-856532497	S2-610838384,S2-776263008,S2-83344530,S3-679488942,S3-833598668
S1-856703629	S3-191188723,S3-409466987,S3-547694672,S3-759386650
S1-856866453	S2-401320493,S2-875985636,S3-551538681,S3-772375256
S1-856895252	S2-632029478,S2-79746959,S3-204682958,S3-900512594
S1-856896940	S2-789110666,S3-266810409,S3-47072592
S1-856986445	S2-284694951,S3-73853908
S1-857064178	S2-467554182,S2-669842362,S2-833279477,S2-884120337,S3-450805457,S3-488865109
S1-857100990	S2-277520456
S1-857206278	S2-359757070,S2-956012420,S3-814422833
S1-857273380	S2-511669720,S2-580751514
S1-857604108	S3-407215406
S1-857640562	S2-217477248,S3-460531594,S3-997187112
S1-85769553	S2-786053973,S3-196821898,S3-731434718
S1-857703276	S2-661337727,S3-181657390,S3-44285017
S1-857705512	S2-907460878,S3-148532645,S3-406633394
S1-857750022	S3-279172933,S3-506738089,S3-605564191
S1-857914329	S2-190767876,S2-203382647,S2-524442422,S2-550692446,S3-88480019
S1-857935894	S2-770515697,S2-979431758
S1-8581177	
S1-858132268	S2-517905790,S3-301573766,S3-88770611
S1-858227616	S2-660302087,S2-835689810,S2-841214454,S3-431060597,S3-659543809
S1-858268896	S2-222293892,S3-340059206,S3-818772402
S1-858363407	S2-143203478,S3-73999648
S1-858400483	S2-461492151,S2-738718601,S3-540600560,S3-705538458,S3-775616836
S1-858427791	
S1-858432256	
S1-858504658	S2-949714782,S3-396737392
S1-858598167	S2-599574684,S3-109147973,S3-98061682
S1-858711816	S2-105450928,S2-529883680,S3-2157634,S3-256537658,S3-641071019,S3-885843021
S1-858801089	S2-717556624,S3-11018274,S3-843930248,S3-88826034
S1-858827076	S2-220379526,S2-395612540,S3-256643598,S3-835268925
S1-858853601	S2-498761919,S2-592092404
S1-858880541	S2-897509547,S3-629691889
S1-858908062	
S1-85952154	
S1-859546550	
S1-859581563	S2-527221864,S3-512399640,S3-581007238,S3-934585354
S1-859673586	S2-150069016,S2-646141544,S3-780697917,S3-825307991
S1-85973311	S2-3848254,S2-858273595,S3-155752252
S1-86001088	S2-114943766,S2-79956365
S1-860403048	S2-86302112,S3-800534777,S3-858119938
S1-860433421	S2-256707715,S2-924927751,S3-756188441
S1-86049261	S2-103396207,S3-126718940,S3-371134015,S3-687427916,S3-819033602
S1-86063849	S3-161940156,S3-745388437,S3-879995710
S1-860698976	S2-954747351,S2-997924870
S1-860972242	S2-931088265,S3-118492260,S3-848783208
S1-860973264	S2-776849582,S3-557417924,S3-710530845
S1-860986972	S2-504404303,S3-982007173
S1-861048370	S2-233336680
S1-861063231	S2-908548514,S3-175279781
S1-861065971	S2-955742059,S3-26105252,S3-349890846
S1-861075418	S2-592450086,S2-658757982,S3-298693694
S1-861121110	S2-601470778,S3-796079354
S1-861282833	S3-160404452,S3-728162262
S1-861370746	S2-514699481,S3-120840956,S3-440722398,S3-480409778,S3-716532016
S1-861534283	S2-352393559,S2-983481063,S3-948694806
S1-861540900	S2-467637813,S3-398631544,S3-769750893
S1-861643993	S3-662991609
S1-861818409	
S1-861858319	S2-793266631,S3-2486625,S3-409938569,S3-542891742,S3-685086053
S1-86203586	S2-373998997,S2-55739659,S2-827971036,S2-923229289,S3-602576472,S3-942031425
S1-86209385	S2-258990987,S3-110846942,S3-387925619,S3-790125570,S3-881253412
S1-862207745	S2-311945840,S2-978874918,S3-707667451,S3-756465809
S1-862235520	S3-237180962,S3-551947144
S1-862274544	S2-403385166,S2-874704556,S2-884846367,S2-956274927,S3-87499309
S1-862342334	S2-334980096,S2-69688892
S1-862371502	S2-845601200,S2-952327973,S3-115696660
S1-862430378	S2-841575857,S3-988904558
S1-862514107	S3-112649154
S1-862653197	S2-932425304,S2-944490556,S3-602077214,S3-794355130,S3-897005061
S1-862838467	S2-644531746,S2-740756710,S2-74407222,S2-97370269,S3-941115274
S1-862876083	S3-158256989,S3-268657413,S3-318858542,S3-698717524
S1-863025141	S2-420842425,S3-136218983,S3-446250007,S3-55006267
S1-863047853	S2-108298219,S2-536301361,S3-134057441,S3-272265748,S3-557399510
S1-863169447	S2-982425168,S3-735232610
S1-863290910	S2-866139492,S3-632326211
S1-863310270	S3-203499282
S1-863314205	S2-436763821,S2-468963681
S1-863337752	S2-392395130,S3-379104319,S3-395326941,S3-868840796,S3-934399986
S1-863350435	S2-473893099,S2-647233598,S3-655623422
S1-8633549	S3-442062078,S3-796618024
S1-863366133	S3-553989404
S1-863495222	S2-198455181,S2-247542326,S2-348668903,S3-747888590,S3-878577005
S1-863788119	S2-143347385,S2-538697247,S2-939831259,S3-570754532
S1-863873241	S2-257167232,S3-131721676,S3-346407755,S3-879674866
S1-863943434	S2-4600679,S2-699078712,S3-51788559
S1-864173263	S2-24221185,S2-381115032,S3-315922939,S3-94364076
S1-86441125	S2-425523866,S2-548486958,S2-581061201,S3-168671974,S3-363640650,S3-413464455,S3-95863556
S1-864561817	S3-990214839
S1-864572798	S2-129521688,S2-146044820,S2-707832003,S3-3732926,S3-863030336
S1-864851565	S2-526931634
S1-864901804	S2-279133770,S2-352774303,S2-761268642,S2-965152044,S3-926333245,S3-952996093,S3-963446267
S1-86491325	S2-952877189,S3-973237728
S1-864931299	S2-754268815,S2-837159090
S1-865049225	S2-230895517,S2-252195077,S3-576360515,S3-902078281
S1-865083717	S2-290405250,S2-486556332,S3-153500227,S3-449144823
S1-86520329	S2-800447760
S1-865224448	
S1-865261365	S2-486362315,S2-518349564,S2-582503482,S2-84918349
S1-865351338	S2-214229079,S2-425281876,S2-820488398,S3-164121772,S3-796783393
S1-865366827	S2-498376706,S3-162203658
S1-865400800	S2-210894050,S2-211034073,S2-43063043,S2-551279541,S2-755635034,S3-105782984,S3-317933936
S1-865456029	S2-585022583,S3-339037006,S3-726218985,S3-758883495
S1-865519815	S2-178053293,S2-41058105,S2-554189021,S2-933648033,S3-216795907,S3-767171148
S1-865636290	S2-300337112,S2-498649506,S2-9052492,S3-24011454,S3-558324770
S1-865658285	S3-362644740,S3-587923614,S3-843888160
S1-865661253	S2-36768423,S3-46564017
S1-865713443	
S1-865781907	S2-34879381,S2-558434759,S2-583397842,S3-220782585
S1-865801460	S2-708930791,S2-974530474
S1-865811556	
S1-866208753	S2-537497692,S2-836747183,S2-996944264,S3-59720816,S3-686727225,S3-724584920,S3-726330438
S1-866389554	S2-577629436,S2-765981604,S2-911686298,S3-261086142,S3-3059006,S3-698006576
S1-866445183	S2-112693075,S2-786761888,S3-646417536
S1-86654495	
S1-866547441	
S1-866559306	S3-117349052,S3-342130495,S3-904988802,S3-95403340
S1-866595469	S2-420789021,S2-683551463,S2-800913463
S1-866607408	S2-262149506,S3-195004455,S3-710814857
S1-866820376	S2-717836403,S2-812652503,S2-915313416,S3-204987320,S3-236184089
S1-866865030	S2-296848267,S3-855901341
S1-866961080	S2-225693790,S2-425446921,S2-562817336,S2-862293549,S3-391588821
S1-866984882	S2-246648761,S2-867993791,S2-981475163,S3-612809819
S1-867195332	S2-151354801,S2-302799041,S2-579456495,S3-642227806
S1-867438553	S2-888037658
S1-867448629	S2-863310489,S2-920049526,S3-454709253,S3-955887022
S1-867462279	S2-900106608,S3-706509982
S1-867630452	S2-322576259,S2-549013803,S2-906738119,S2-999034595,S3-264689394,S3-268297938,S3-588184825
S1-86768273	S2-516582522,S2-726962769,S3-827731755,S3-92304305,S3-929227438
S1-867978139	
S1-868054757	S2-21231388,S2-778495202,S3-375147053,S3-646981701
S1-868110774	S2-221740347,S3-901039753
S1-868239942	S2-872325550,S2-933219961,S3-119189310,S3-423818181,S3-98349235
S1-868327750	S2-269119880,S2-299782202,S2-821544262,S3-313002315
S1-868338981	S3-102031130
S1-868346115	S2-414508932,S2-88930633,S3-407530943,S3-561825400
S1-868399392	S3-943182532
S1-868440158	S2-295554403,S2-539165675,S2-634746905,S2-865564728,S3-126795113,S3-153166526,S3-666637889
S1-868471506	S2-245876871,S2-265289216,S2-506142890,S2-948866139,S3-186087343,S3-447995743,S3-482454759
S1-868534636	S2-102009837,S3-701467166,S3-816866891,S3-828041254
S1-868559245	S2-458045794,S2-535114672,S2-932711380,S3-29833715,S3-75365667,S3-830996366
S1-868622550	S2-523029136,S2-781456721,S3-34876325
S1-868629577	S2-18835273,S3-288580132,S3-600086035
S1-868645953	S2-135368763,S2-329107601,S3-435721680
S1-868646077	S3-328476843,S3-734665741
S1-86875650	S2-419363075,S3-23631969,S3-598220820
S1-868876484	S2-819836696
S1-868994916	S2-212993219,S2-854873904,S3-369717465,S3-608533567
S1-869162161	S2-614588466,S2-833859053,S3-792944836,S3-798980766
S1-869190020	S3-358005825
S1-869244214	S3-946770959
S1-869309933	S2-163213141,S2-963413115,S2-99161558,S3-322654732
S1-869319064	S3-790191261
S1-869323079	S2-26594980,S3-229151912
S1-869355796	S2-452815868,S2-734079207,S3-323372116
S1-869360801	S3-134045870,S3-659024871,S3-735008070,S3-769099161,S3-897850517
S1-869438983	S2-26684998,S2-622816293
S1-869591625	S2-15811414,S2-716571980,S2-868777197,S3-609876179
S1-86978474	S3-34977588
S1-869849978	
S1-869880798	S2-369539803,S2-867133479,S2-910953451,S3-228253508,S3-955532729
S1-869912298	
S1-869984526	S2-800566305,S3-461195324,S3-824605626
S1-870157197	S2-617998790,S2-757069892,S3-383043852
S1-870238804	S2-313743573,S3-300882884,S3-698835702
S1-870414930	S2-431288104,S2-453719841,S2-56366893,S3-349402985,S3-830807911
S1-870491100	S3-108118963
S1-870648820	S2-626370494,S2-845340221,S3-220650094,S3-281472200
S1-870815269	S2-12443266,S2-561006396,S2-588709785,S2-724199706,S3-9301179
S1-870888243	S3-333974818,S3-839307829
S1-87091322	S2-327101716,S2-61972406,S3-555950090,S3-562300358
S1-870973673	S2-881849989,S3-850152763
S1-871033938	S2-581358527,S3-75058837
S1-871038304	S2-266898868,S3-431164396,S3-469650021
S1-87117987	S2-454225779,S3-653782933,S3-703492720,S3-797806025
S1-871180623	S2-394988212,S3-390326845
S1-871204469	S2-110726178,S2-751225045,S3-616143053,S3-688106613
S1-871305019	S3-261369670,S3-546152884
S1-871380077	S2-639481062,S2-839466792,S3-112746484,S3-214287859,S3-426826515,S3-430060456
S1-871555262	S2-44022147,S2-52486720,S3-890832937
S1-87173790	S2-165988572,S2-308006652,S3-870839738,S3-95256272
S1-871785372	S3-196362105
S1-871926704	
S1-872104318	S2-229371516
S1-872174630	S2-196396058,S3-681774042,S3-842079846
S1-872273596	S3-787149716,S3-805969607
S1-87237836	S2-234970861
S1-872466554	S2-371609378,S2-634505273,S3-130006525,S3-537132280
S1-872521409	S2-103785428,S3-45728912,S3-484169865,S3-956663684
S1-87253419	S2-681040017,S2-974162395,S3-120942437,S3-364325978,S3-608887603,S3-766561817
S1-872582544	S2-147323084,S3-682997232
S1-872601867	S2-296871618,S2-85162210,S2-941541808,S3-220412663
S1-872679346	S2-534800125,S3-844891884
S1-872819654	S2-28139814,S3-384944604,S3-391850407
S1-872830687	
S1-872870071	S2-330168733,S2-568967734
S1-873095070	S3-50683650,S3-950642752
S1-873369409	
S1-873416271	S2-112965162,S3-472511969
S1-873467597	S2-164017135,S3-196655089,S3-254570188,S3-513107699,S3-86968044
S1-873491817	S2-150959408,S2-796850101
S1-873502087	S2-560737136,S3-596661835
S1-873507217	S2-387432463,S2-443163097,S2-849230746,S3-423120828,S3-737660657
S1-873608559	S2-676529108,S3-170068435,S3-644632552
S1-873683865	S2-13821696,S2-795722103,S3-579179325,S3-879032882,S3-919081868
S1-873753008	S2-121685326,S2-868957576,S2-90195571,S2-949102909
S1-873774367	S2-280766428,S3-377266751,S3-531522292,S3-564158077
S1-874014999	S2-539383291,S2-625815508,S3-875524781,S3-972192488
S1-874257599	S3-109878099,S3-588384989
S1-874488870	S2-290428277,S3-426717548,S3-461559369
S1-874550053	S2-980076677,S3-683075880
S1-874558295	S2-701713704,S2-8681213
S1-874719842	S2-51543224,S2-58822412,S2-722262441
S1-874726138	S3-295998005,S3-609879006,S3-795204373
S1-874769487	S2-253379547,S3-229325429,S3-242874696,S3-291080338,S3-291107922,S3-620344870
S1-875010560	S2-93437913,S3-845879076
S1-875156669	
S1-875198574	S2-146342961,S3-189210389,S3-558658736,S3-69430759
S1-875203584	
S1-875219761	S2-145484495,S2-774313241,S2-867761085,S3-636200285,S3-706037969
S1-875253025	S2-714869613,S3-130192161,S3-718041093
S1-875318042	S2-346266790,S2-46299969,S2-948124925,S3-325562161,S3-654918502
S1-875395837	S2-786653605,S3-741056975
S1-875400059	S2-129409180,S3-233829660
S1-875565655	S2-889209938,S3-364775125
S1-875641402	S2-139035122,S2-741141793,S2-807651476,S3-675983703
S1-875672601	S2-159617606,S2-552666530,S2-5596577,S3-276399679,S3-503127426,S3-686158778,S3-971676871
S1-875877363	S2-82622273,S3-111575121,S3-931919564
S1-876109868	S2-956809272,S3-379604192,S3-431994956,S3-585391791,S3-671202939
S1-876248168	S2-485332331,S3-327586504,S3-3402589
S1-876283433	S2-912893484,S3-750804646
S1-876300718	S2-972731435,S3-143942138
S1-876382213	S2-743131370
S1-876400765	S2-215808654,S2-559876591,S3-411223646
S1-87641560	S2-268940125,S3-430556859
S1-876437615	S2-175761697
S1-876506471	
S1-876555385	
S1-87673236	S2-228913483,S2-956540179,S3-197111707,S3-435717051,S3-459424346
S1-876765755	S2-575141378,S3-127709162,S3-162472977
S1-876823267	S2-254591714,S2-750422163,S3-280804224,S3-976529569
S1-876826204	S2-659428094,S3-714957566
S1-876979732	S2-350206371,S2-540062580,S2-943801211,S3-315038089,S3-612591860,S3-70450487
S1-877031369	S2-349182469,S2-523117066,S2-657696192,S2-733680638,S3-392853904,S3-512367515
S1-877063526	S2-493863380,S2-592578707,S3-501786247
S1-877123595	S2-652273828,S2-831469121,S3-402727371,S3-463402863
S1-877174297	S2-409829114,S2-897101966,S3-884616449
S1-877194334	S2-720810281,S3-180530573,S3-790131533
S1-877277068	S2-3152408,S2-903254231,S3-745752854
S1-877335187	
S1-877466472	S2-81841048,S3-464919493
S1-877469341	
S1-877581533	S3-377852429,S3-723201319
S1-877622084	S3-288303359,S3-975149343
S1-877626817	S2-571833508,S2-630859701,S3-507636111,S3-650839426
S1-877702945	S2-474429529,S2-494960240,S2-970979142,S3-705306909,S3-8265640
S1-877817926	
S1-877943952	S2-743314067,S3-198638818
S1-877992101	S2-543740467,S3-437541226
S1-878036819	S2-306781674,S3-263247410
S1-878125500	S2-323185318,S3-60311976,S3-610705456
S1-878130687	S2-637254325,S3-532356298,S3-806999463,S3-812407221
S1-878174512	S2-231560556
S1-878741225	S3-323530234,S3-332039679,S3-976786592
S1-878931700	S2-274599870,S2-58063033,S3-379967776,S3-783752202
S1-879007946	S2-187321378
S1-879043766	S2-194544289,S2-322088340,S3-170018067,S3-390868885,S3-924231535
S1-879169082	S2-236603860,S3-904869305
S1-879368836	S2-149585943,S2-269813980,S2-525910150,S3-296230295,S3-745054255
S1-879397051	S2-268367790,S2-275695977,S2-681840335,S2-683730034,S3-34728904
S1-879431559	S2-19438194,S2-625739952,S3-555398488,S3-986275163
S1-87949521	S2-174234761,S2-522111952,S3-455056804,S3-783959082
S1-879523144	S2-15395888,S2-376762133,S2-489600280,S3-558365621,S3-836344080
S1-879684008	S2-233745959,S3-821405497,S3-957345449
S1-880042800	S3-539515273,S3-957981966
S1-880098103	S2-140797256,S2-516332119,S2-689056523,S3-892852155
S1-880200267	S2-925837998,S3-605650478
S1-880384829	S3-322748497,S3-637560385
S1-880511720	S2-527543308,S2-715575732,S2-864979548,S3-118211931,S3-657811797,S3-700755821,S3-716577294
S1-880549593	S2-904823680,S3-12488580,S3-567870325
S1-880561678	S2-130875855,S3-143280710,S3-58751681
S1-880571659	S2-952349621,S3-786991214,S3-920096650
S1-8808574	S2-639032054,S2-8948649
S1-880954846	S2-352877847,S3-251837206,S3-277943212,S3-317835542,S3-659634822
S1-881297493	S2-695221431,S3-25622146
S1-881307893	
S1-881316729	S2-107820862,S2-329998519,S3-97380370
S1-881662682	S2-598748519,S2-742329186,S3-636068409
S1-881663468	S2-662197402,S3-382782046
S1-881753450	S2-49648605,S3-577873719
S1-881767188	S2-959481918,S3-521025335,S3-846969511
S1-881799075	S2-694817544,S2-838837481
S1-881982969	S2-582250066,S2-814754404,S2-82349770,S3-164705476,S3-464455394,S3-881427670
S1-882183315	S2-260058771,S2-946428744
S1-882311691	S2-52318330,S2-911479704,S3-62014293
S1-882343229	S3-40954721,S3-433123334,S3-474287480,S3-996318920
S1-882500450	S2-153850348,S2-682057782,S3-505770743
S1-882544780	S2-33364696,S3-208405017,S3-473310064,S3-979833501
S1-882546163	S2-124446083,S2-153924414,S2-659965665,S3-130305655,S3-256378963,S3-710445160
S1-882580959	S3-203666772,S3-521012008,S3-645861678,S3-760425037
S1-88259379	S2-401528231,S3-509824105,S3-747989983
S1-882733953	S2-201280980,S2-272088723,S2-950672313,S3-455699841,S3-633368184,S3-758332442
S1-882756454	S2-18708183,S3-56265769,S3-919008849
S1-882843579	S2-547143014,S2-691843139,S3-619703617
S1-883050955	S2-311177814,S3-801752423,S3-991519388
S1-88306065	S3-605063083
S1-883169096	
S1-883213554	S2-396946264,S2-799557968,S3-117624969,S3-848990269
S1-883292335	S2-596451615,S3-196829690
S1-883388409	S2-135547159,S2-222278643,S2-854958213
S1-88339037	S2-366696305,S3-725898881
S1-883487221	S3-200854998,S3-460378772,S3-807754675
S1-883493075	S2-279985899,S2-463985146,S3-283214385
S1-883530300	S2-162704135,S2-552342256,S3-718778064,S3-97033479
S1-883610448	S2-358061627,S3-231807440
S1-883825532	S2-685074324,S3-751484171
S1-883840369	S3-794821050,S3-801926837
S1-883947653	S2-785244181,S3-210938556
S1-883951986	S2-553539720,S3-520228118,S3-79767526
S1-884088663	S2-388775089
S1-88432571	S2-313729960,S2-993258335,S3-456943507,S3-72067528,S3-776756473
S1-884462200	S2-344031078,S2-537060694,S3-156676329
S1-884502139	S2-203695253,S3-343607319,S3-416688506
S1-884611909	S2-300567807,S2-887939832,S2-959117694,S3-628914514
S1-884635029	S2-776696451,S3-28980883,S3-755679657,S3-848124312
S1-884686435	S3-288580109
S1-884762238	S2-370606643,S2-651988935,S2-720452305,S3-277943006,S3-52227506
S1-884780979	S2-135243978,S2-58299016,S3-174345718,S3-509229065
S1-884873183	S2-218642508,S2-364925241,S2-879670780,S2-95307455,S3-563818146,S3-892096602
S1-885117316	S2-199717847,S2-522962741,S2-848561039,S2-901609875,S3-171305448,S3-607594199
S1-885184733	S2-882528144,S3-70294138,S3-880165270,S3-882069655
S1-885195583	S2-191561242,S2-604522279,S2-917381180,S3-314071239,S3-996735370
S1-885229730	S2-267698059,S3-6489854
S1-88523803	S2-937596442,S3-452549946,S3-715576100,S3-728028707
S1-885405986	S2-511029235,S2-915977132,S2-968107039
S1-885540521	S2-104183424,S3-479645521,S3-52988711,S3-742184092
S1-885689164	S2-354963759,S2-359266094,S2-835180831,S3-36656667
S1-885718734	S2-568748862,S2-797083983
S1-885794558	S2-204448368,S2-43947603,S3-142488487,S3-43315553
S1-885854629	S2-188106524,S2-655317917,S3-359847810,S3-541162622
S1-885938849	S2-290918210,S2-447854810,S3-392236834,S3-805137952
S1-885978262	S2-118486455,S2-688368418,S3-683488150,S3-884435347
S1-88600121	
S1-886092474	S2-126459909,S3-888443569
S1-886103434	S2-784326364,S3-106716035
S1-886373239	S2-284718833,S2-803298761,S3-289702707,S3-638612460,S3-928920096
S1-886472018	S2-115764658,S2-364314685,S3-323596612
S1-886492287	S2-546364502,S2-705181661,S3-360158718,S3-8683021,S3-906353433
S1-886567669	
S1-886604310	S2-737929684,S2-830140549,S3-665564553
S1-88673957	S2-317445582,S2-416665363,S2-986566877,S3-123462892,S3-177609050
S1-886934019	S2-100447949,S2-333570932,S3-561165748,S3-589163675,S3-668148084,S3-997481975
S1-887282693	S2-510361264,S2-646985496,S3-767406857
S1-887420723	
S1-887573264	S2-623403230
S1-887715408	S2-135942276,S2-352440118,S2-749668240,S3-171949846,S3-331434549,S3-43379870
S1-887781357	S2-697415522,S2-712690454,S3-22718232,S3-486171290
S1-887797550	S2-811612131
S1-88791573	S2-571973319,S2-746635424
S1-887961449	S2-171673064,S2-321549863,S2-422419022,S3-430357328,S3-63261020
S1-888233017	S2-304137320,S3-380800767
S1-888289655	S2-604919668,S2-853160970,S3-683956949
S1-888374355	S2-616038947,S2-88632096,S3-25547412,S3-481850669
S1-888381188	S2-296230885,S2-883500980,S3-286781624,S3-562400437,S3-7222235
S1-888459471	S2-625575553,S3-656815387,S3-792055281,S3-907010027,S3-940173523
S1-888517149	S3-104152271,S3-317727954,S3-789862514
S1-888990090	S2-210866007,S2-625176897,S2-72650291,S3-564799433
S1-889035041	S2-755908995,S3-34336320,S3-982662656
S1-889372471	S2-349484706
S1-889428540	S2-167836721,S2-589193982,S3-916154786
S1-889743272	S2-731615008,S3-314694817,S3-911140087
S1-889805190	
S1-889838676	S2-103069153,S2-325112464,S2-653785216,S2-856153749,S3-598602477
S1-889969130	S2-930579669,S3-356697710
S1-890192535	
S1-890305155	S2-243977207,S3-547943175,S3-807772783
S1-890363172	S2-575290831
S1-890446999	S3-912434041,S3-933143011,S3-97685916
S1-890602827	S2-917410578,S3-898886173
S1-890693481	S2-295393702,S3-68716273,S3-966936955
S1-8908100	S2-399781424,S3-173441889,S3-231523670,S3-339395683,S3-362611946
S1-89096509	S2-109712676,S2-398629616,S2-94508094,S2-953557438,S3-278889131,S3-336048741,S3-700924611
S1-89096884	S2-13000745,S2-409096059,S2-469610093,S2-917225616,S3-51176055,S3-6554557
S1-890977155	S2-587530775,S2-829939303,S2-834918275,S3-325509732,S3-598361136
S1-891062002	
S1-891103834	S2-580043287,S2-743076870
S1-89121147	S2-478049604,S2-794227865,S3-550361637,S3-623108098,S3-731104138,S3-740583843
S1-891271087	S2-122713896,S2-230963559,S2-600188004,S2-948986100,S3-731318565
S1-891396760	S2-947378830,S3-327703087,S3-413949710,S3-793117252
S1-891429728	S2-735461223
S1-891461657	S2-591939002,S2-68983877
S1-891475900	S3-452067037
S1-891544390	S2-183855118,S2-80917252,S2-84934776,S3-102097692,S3-33294646
S1-891622450	
S1-891661220	S2-609581270,S2-941402398,S3-13892241,S3-422785599,S3-556067599,S3-704063620
S1-891783054	S2-244249616,S2-370698792,S3-204039956,S3-636375478
S1-892004712	S2-762886616,S3-266365279,S3-985305846
S1-892087098	S3-581515098
S1-892146554	S2-135388305,S2-312914438,S3-205119435,S3-315762556
S1-892177364	S2-440296721,S3-342647920,S3-654994160
S1-892179315	S3-362861568,S3-548276938,S3-61376589,S3-979726506,S3-999008536
S1-892182845	S2-918657717,S3-997056347
S1-892264947	S2-823232240,S2-967221963,S3-180439597,S3-915312861
S1-892371126	S2-608020904,S2-649758043,S3-510135490,S3-72946617
S1-892433901	S2-668355097,S3-360666537,S3-442007,S3-87185889
S1-892452503	S2-338381348,S3-536912109,S3-843520587
S1-8924690	S2-22170883,S3-410415658,S3-935923372,S3-993224562
S1-892695964	S2-156737369,S2-344624486,S3-388251511,S3-825826828
S1-892882239	S2-273500889,S2-529315727,S3-42401369
S1-892903013	S2-144169620,S3-707351514
S1-89296656	S2-8468079,S3-49047170,S3-976751989,S3-996639188
S1-892975053	S3-292082363,S3-870224720,S3-946917352
S1-893102479	S2-282156273,S2-569539801,S2-817079871,S2-963434317,S3-259359540,S3-291762062
S1-893109679	S2-552848458,S2-821218758,S2-857881359,S3-574561303,S3-739765074
S1-893134323	S2-620444045,S3-614758688,S3-624808411,S3-769734398
S1-893405870	S2-91672833,S3-329765010
S1-893452805	S2-806611408
S1-893559758	S3-686163877,S3-920858708
